ID,Start,End,Description,Type,MESH ID
7726234,142,169,Duchenne muscular dystrophy,SpecificDisease,MESH:D020388
7726234,171,174,DMD,SpecificDisease,MESH:D020388
7726234,230,248,myotonic dystrophy,SpecificDisease,MESH:D009223
7726234,521,548,Duchenne muscular dystrophy,SpecificDisease,MESH:D020388
7726234,561,582,dystrophin deficiency,SpecificDisease,MESH:D020388
7726234,647,665,Myotonic dystrophy,SpecificDisease,MESH:D009223
7726234,721,739,Duchenne dystrophy,SpecificDisease,MESH:D020388
8500791,36,48,hemophilia A,SpecificDisease,MESH:D006467
8500791,152,164,hemophilia A,SpecificDisease,MESH:D006467
8500791,169,191,von Willebrand disease,SpecificDisease,MESH:D014842
10737980,100,129,X-linked Adrenoleukodystrophy,SpecificDisease,MESH:D000326
10737980,131,136,X-ALD,SpecificDisease,MESH:D000326
2355960,26,43,Tay-Sachs disease,SpecificDisease,MESH:D013661
2355960,158,175,Tay-Sachs disease,SpecificDisease,MESH:D013661
2355960,177,203,"GM2 gangliosidosis, type 1",SpecificDisease,MESH:D013661
2355960,361,378,Tay-Sachs disease,SpecificDisease,MESH:D013661
2355960,568,585,Tay-Sachs disease,SpecificDisease,MESH:D013661
2355960,837,854,Tay-Sachs disease,SpecificDisease,MESH:D013661
2355960,1876,1893,Tay-Sachs disease,SpecificDisease,MESH:D013661
8002973,166,195,X-linked adrenoleukodystrophy,SpecificDisease,MESH:D000326
8002973,197,200,ALD,SpecificDisease,MESH:D000326
8002973,402,405,ALD,SpecificDisease,MESH:D000326
2568588,57,71,retinoblastoma,SpecificDisease,MESH:D012175
2568588,128,150,retinoblastoma tumours,SpecificDisease,MESH:D012175
2568588,587,601,retinoblastoma,SpecificDisease,MESH:D012175
2568588,767,789,retinoblastoma tumours,SpecificDisease,MESH:D012175
2568588,1110,1124,retinoblastoma,SpecificDisease,MESH:D012175
2568588,1166,1178,osteosarcoma,SpecificDisease,MESH:D012516
10817650,266,288,ischemic heart disease,SpecificDisease,MESH:D017202
7815415,265,267,DM,SpecificDisease,MESH:D009223
7815415,1658,1660,DM,SpecificDisease,MESH:D009223
10571943,100,116,Frasier syndrome,SpecificDisease,MESH:D052159
10571943,255,271,Frasier syndrome,SpecificDisease,MESH:D052159
10571943,273,275,FS,SpecificDisease,MESH:D052159
10571943,483,503,Denys-Drash syndrome,SpecificDisease,MESH:D030321
10571943,505,508,DDS,SpecificDisease,MESH:D030321
10571943,642,662,WT1 gene abnormality,SpecificDisease,MESH:D009396
10571943,771,773,FS,SpecificDisease,MESH:D052159
10571943,816,819,DDS,SpecificDisease,MESH:D030321
10500204,65,82,Friedreich ataxia,SpecificDisease,MESH:D005621
10500204,84,101,Friedreich ataxia,SpecificDisease,MESH:D005621
10500204,103,107,FRDA,SpecificDisease,MESH:D005621
10500204,415,419,FRDA,SpecificDisease,MESH:D005621
10500204,1313,1317,FRDA,SpecificDisease,MESH:D005621
2912886,0,39,Chronic nonspherocytic hemolytic anemia,SpecificDisease,MESH:D000746
2912886,41,46,CNSHA,SpecificDisease,MESH:D000746
2912886,52,103,glucose 6 phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
2912886,122,157,familial amyloidotic polyneuropathy,SpecificDisease,MESH:D028227
2912886,159,162,FAP,SpecificDisease,MESH:D028227
2912886,312,340,erythrocytic G6PD deficiency,SpecificDisease,MESH:D005955
2912886,402,441,chronic nonspherocytic hemolytic anemia,SpecificDisease,MESH:D000746
2912886,443,448,CNSHA,SpecificDisease,MESH:D000746
2912886,454,489,familial amyloidotic polyneuropathy,SpecificDisease,MESH:D028227
2912886,491,494,FAP,SpecificDisease,MESH:D028227
2912886,497,514,Chronic hemolysis,SpecificDisease,MESH:D006461
3422216,123,136,choroideremia,SpecificDisease,MESH:D015794
3422216,208,221,choroideremia,SpecificDisease,MESH:D015794
2016095,86,107,Prader-Willi syndrome,SpecificDisease,MESH:D011218
2016095,238,259,Prader-Willi syndrome,SpecificDisease,MESH:D011218
2016095,261,264,PWS,SpecificDisease,MESH:D011218
2016095,290,293,PWS,SpecificDisease,MESH:D011218
10807385,85,111,hereditary ovarian cancers,SpecificDisease,MESH:D061325
10807385,242,256,ovarian cancer,SpecificDisease,MESH:D010051
10807385,355,381,hereditary ovarian cancers,SpecificDisease,MESH:D061325
10807385,445,485,sporadic (nonhereditary) ovarian cancers,SpecificDisease,MESH:D010051
10807385,565,580,ovarian cancers,SpecificDisease,MESH:D010051
10807385,1223,1237,ovarian cancer,SpecificDisease,MESH:D010051
1302008,105,125,Denys-Drash syndrome,SpecificDisease,MESH:D030321
1302008,250,262,Wilms tumour,SpecificDisease,MESH:D009396
3014348,88,115,Duchenne muscular dystrophy,SpecificDisease,MESH:D020388
3014348,117,120,DMD,SpecificDisease,MESH:D020388
3014348,540,543,DMD,SpecificDisease,MESH:D020388
3014348,1050,1053,DMD,SpecificDisease,MESH:D020388
3014348,1161,1164,DMD,SpecificDisease,MESH:D020388
3014348,1255,1258,DMD,SpecificDisease,MESH:D020388
7802009,90,117,Duchenne muscular dystrophy,SpecificDisease,MESH:D020388
7802009,305,332,Duchenne muscular dystrophy,SpecificDisease,MESH:D020388
7857677,163,178,Gaucher disease,SpecificDisease,MESH:D005776
7857677,180,182,GD,SpecificDisease,MESH:D005776
7857677,200,237,deficiency of beta-glucocerebrosidase,SpecificDisease,MESH:D005776
7857677,276,285,type I GD,SpecificDisease,MESH:D005776
7857677,342,352,type II GD,SpecificDisease,MESH:D005776
7857677,434,445,type III GD,SpecificDisease,MESH:D005776
7857677,575,585,type GD II,SpecificDisease,MESH:D005776
7857677,1492,1502,type II GD,SpecificDisease,MESH:D005776
10403837,89,120,hereditary progressive dystonia,SpecificDisease,MESH:D020821
10403837,154,185,Hereditary progressive dystonia,SpecificDisease,MESH:D020821
10403837,219,222,HPD,SpecificDisease,MESH:D020821
10403837,224,248,dopa-responsive dystonia,SpecificDisease,MESH:C538007
10403837,250,253,DRD,SpecificDisease,MESH:C538007
10447259,139,163,Wiskott-Aldrich syndrome,SpecificDisease,MESH:D014923
10447259,165,168,WAS,SpecificDisease,MESH:D014923
10447259,1488,1491,WAS,SpecificDisease,MESH:D014923
10447259,1589,1592,XLT,SpecificDisease,MESH:C564052
511159,144,195,glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
511159,632,647,G6PD deficiency,SpecificDisease,MESH:D005955
8266996,104,121,Angelman syndrome,SpecificDisease,MESH:D017204
8266996,126,147,Prader-Willi syndrome,SpecificDisease,MESH:D011218
8266996,213,230,Angelman syndrome,SpecificDisease,MESH:D017204
8266996,232,234,AS,SpecificDisease,MESH:D017204
8266996,240,261,Prader-Willi syndrome,SpecificDisease,MESH:D011218
8266996,263,266,PWS,SpecificDisease,MESH:D011218
8266996,446,448,AS,SpecificDisease,MESH:D017204
8266996,453,456,PWS,SpecificDisease,MESH:D011218
8266996,539,541,AS,SpecificDisease,MESH:D017204
8266996,546,549,PWS,SpecificDisease,MESH:D011218
1307245,36,50,Norrie disease,SpecificDisease,MESH:C537849
1307245,111,134,X linked Norrie disease,SpecificDisease,MESH:C537849
1307245,944,958,Norrie disease,SpecificDisease,MESH:C537849
7874117,87,103,Kniest dysplasia,SpecificDisease,MESH:C537208
7874117,105,121,Kniest dysplasia,SpecificDisease,MESH:C537208
7874117,284,311,short trunk and extremities,SpecificDisease,MESH:D006130
7874117,334,346,cleft palate,SpecificDisease,MESH:D002972
7874117,356,374,retinal detachment,SpecificDisease,MESH:D012163
7874117,481,497,Kniest dysplasia,SpecificDisease,MESH:C537208
7874117,720,736,Kniest dysplasia,SpecificDisease,MESH:C537208
7874117,1251,1267,Kniest dysplasia,SpecificDisease,MESH:C537208
10434119,137,159,van der Woude syndrome,SpecificDisease,MESH:C536528
10434119,161,164,vWS,SpecificDisease,MESH:C536528
10434119,252,264,mucous cysts,SpecificDisease,MESH:D009078
10434119,266,280,lower-lip pits,SpecificDisease,MESH:C536528
10434119,1044,1047,vWS,SpecificDisease,MESH:C536528
3578281,24,45,Prader-Willi syndrome,SpecificDisease,MESH:D011218
3578281,123,144,Prader-Willi syndrome,SpecificDisease,MESH:D011218
3578281,146,149,PWS,SpecificDisease,MESH:D011218
3578281,924,927,PWS,SpecificDisease,MESH:D011218
495634,409,429,gonococcal infection,SpecificDisease,MESH:D006069
495634,1790,1810,gonococcal infection,SpecificDisease,MESH:D006069
8533762,142,189,Deficiency of glucose-6-phosphate dehydrogenase,SpecificDisease,MESH:D005955
8533762,262,269,malaria,SpecificDisease,MESH:D008288
8533762,323,338,G6PD deficiency,SpecificDisease,MESH:D005955
8533762,606,621,G6PD deficiency,SpecificDisease,MESH:D005955
8533762,693,708,G6PD deficiency,SpecificDisease,MESH:D005955
8533762,889,904,G6PD deficiency,SpecificDisease,MESH:D005955
8533762,991,1006,G6PD deficiency,SpecificDisease,MESH:D005955
1655284,110,130,Denys-Drash syndrome,SpecificDisease,MESH:D030321
1655284,132,152,Denys-Drash syndrome,SpecificDisease,MESH:D030321
1655284,228,241,renal failure,SpecificDisease,MESH:D051437
1655284,243,264,pseudohermaphroditism,SpecificDisease,MESH:D012734
1655284,270,281,Wilms tumor,SpecificDisease,MESH:D009396
1655284,283,297,nephroblastoma,SpecificDisease,MESH:D009396
1655284,461,481,Denys-Drash syndrome,SpecificDisease,MESH:D030321
1655284,807,819,Wilms tumors,SpecificDisease,MESH:D009396
1655284,1004,1024,Denys-Drash syndrome,SpecificDisease,MESH:D030321
10366443,26,55,beta-glucuronidase deficiency,SpecificDisease,MESH:D016538
10366443,76,101,mucopolysaccharidosis VII,SpecificDisease,MESH:D016538
10366443,209,234,mucopolysaccharidosis VII,SpecificDisease,MESH:D016538
10366443,296,325,beta-glucuronidase deficiency,SpecificDisease,MESH:D016538
10581027,61,80,periodontal disease,SpecificDisease,MESH:D010510
10581027,109,134,Papillon-Lefevre syndrome,SpecificDisease,MESH:D010214
10581027,169,185,periodontopathia,SpecificDisease,MESH:D010510
10581027,187,190,PLS,SpecificDisease,MESH:D010214
10581027,301,314,periodontitis,SpecificDisease,MESH:D010518
10581027,420,430,tooth loss,SpecificDisease,MESH:D016388
10581027,507,521,hyperkeratosis,SpecificDisease,MESH:D017488
10581027,580,589,Keratosis,SpecificDisease,MESH:D007642
10581027,672,685,periodontitis,SpecificDisease,MESH:D010518
10581027,690,704,hyperkeratosis,SpecificDisease,MESH:D017488
10581027,756,769,periodontitis,SpecificDisease,MESH:D010518
10581027,799,812,periodontitis,SpecificDisease,MESH:D010518
8563759,0,16,Brca1 deficiency,SpecificDisease,OMIM:604370
8563759,370,385,ovarian cancers,SpecificDisease,MESH:D010051
8563759,1160,1172,spina bifida,SpecificDisease,MESH:D016135
8563759,1177,1188,anencephaly,SpecificDisease,MESH:D000757
8301658,0,35,X linked recessive thrombocytopenia,SpecificDisease,MESH:C564052
8301658,88,104,thrombocytopenia,SpecificDisease,MESH:D013921
8301658,416,460,X linked recessive thrombocytopenic disorder,SpecificDisease,MESH:C564052
8301658,657,681,Wiskott-Aldrich syndrome,SpecificDisease,MESH:D014923
8301658,683,686,WAS,SpecificDisease,MESH:D014923
8301658,882,917,X linked recessive thrombocytopenia,SpecificDisease,MESH:C564052
7315872,12,42,cerebrotendinous xanthomatosis,SpecificDisease,MESH:D019294
7315872,44,47,CTX,SpecificDisease,MESH:D019294
7315872,193,223,cerebrotendinous xanthomatosis,SpecificDisease,MESH:D019294
7315872,225,228,CTX,SpecificDisease,MESH:D019294
7315872,618,626,cataract,SpecificDisease,MESH:D002386
7315872,630,649,tendinous xanthomas,SpecificDisease,MESH:D014973
7315872,702,705,CTX,SpecificDisease,MESH:D019294
8408659,177,192,atherosclerosis,SpecificDisease,MESH:D050197
8408659,338,353,CETP deficiency,SpecificDisease,OMIM:143470
2571579,0,18,Huntington disease,SpecificDisease,MESH:D006816
2571579,85,103,Huntington disease,SpecificDisease,MESH:D006816
2571579,105,107,HD,SpecificDisease,MESH:D006816
2571579,143,145,HD,SpecificDisease,MESH:D006816
3258663,100,129,severe von Willebrand disease,SpecificDisease,MESH:D056729
3258663,131,160,Severe von Willebrand disease,SpecificDisease,MESH:D056729
3258663,1519,1548,severe von Willebrand disease,SpecificDisease,MESH:D056729
7795591,194,208,retinoblastoma,SpecificDisease,MESH:D012175
7795591,845,859,retinoblastoma,SpecificDisease,MESH:D012175
2773936,0,28,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
2773936,276,304,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
2773936,721,749,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
2773936,1297,1325,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
2773936,1574,1612,Pelizaeus-Merzbacher disease (type II),SpecificDisease,MESH:D020371
2773936,1746,1774,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
7874163,35,57,Machado-Joseph disease,SpecificDisease,MESH:D017827
7874163,196,218,Machado-Joseph disease,SpecificDisease,MESH:D017827
7874163,220,223,MJD,SpecificDisease,MESH:D017827
7874163,439,442,MJD,SpecificDisease,MESH:D017827
7874163,698,701,MJD,SpecificDisease,MESH:D017827
2241452,10,20,meningitis,SpecificDisease,MESH:D008581
2241452,39,94,congenital deficiency of the C9 component of complement,SpecificDisease,MESH:C565165
2241452,110,123,C9 deficiency,SpecificDisease,MESH:C565165
2241452,185,198,C9 deficiency,SpecificDisease,MESH:C565165
2241452,368,388,bacterial meningitis,SpecificDisease,MESH:D016920
2241452,451,470,purulent meningitis,SpecificDisease,MESH:D008586
2241452,513,543,acute meningococcal meningitis,SpecificDisease,MESH:D008585
2241452,583,608,immunoglobulin deficiency,SpecificDisease,MESH:D004406
2241452,652,691,complete deficiency of the C9 component,SpecificDisease,MESH:C565165
2241452,859,881,complete C9 deficiency,SpecificDisease,MESH:C565165
2241452,1011,1031,bacterial meningitis,SpecificDisease,MESH:D016920
2241452,1078,1091,C9 deficiency,SpecificDisease,MESH:C565165
2241452,1112,1132,recurrent meningitis,SpecificDisease,MESH:D008581
2241452,1157,1179,complete C9 deficiency,SpecificDisease,MESH:C565165
6387532,26,46,adrenoleukodystrophy,SpecificDisease,MESH:D000326
6387532,193,213,adrenoleukodystrophy,SpecificDisease,MESH:D000326
6387532,215,218,ALD,SpecificDisease,MESH:D000326
6387532,355,375,adenovirus infection,SpecificDisease,MESH:D000257
6387532,396,399,ALD,SpecificDisease,MESH:D000326
7458742,23,32,cataracts,SpecificDisease,MESH:D002386
7458742,50,96,deficient in glucose-6-phosphate dehydrogenase,SpecificDisease,MESH:D005955
7458742,98,149,Glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
7458742,350,359,cataracts,SpecificDisease,MESH:D002386
7458742,645,660,G6PD deficiency,SpecificDisease,MESH:D005955
7458742,734,755,riboflavin deficiency,SpecificDisease,MESH:D012257
7458742,763,772,cataracts,SpecificDisease,MESH:D002386
2894613,0,25,Von Hippel-Lindau disease,SpecificDisease,MESH:D006623
2894613,77,97,renal cell carcinoma,SpecificDisease,MESH:D002292
2894613,99,124,Von Hippel-Lindau disease,SpecificDisease,MESH:D006623
2894613,126,129,VHL,SpecificDisease,MESH:D006623
2894613,233,250,hemangioblastomas,SpecificDisease,MESH:D018325
2894613,282,300,phaeochromocytomas,SpecificDisease,MESH:D010673
2894613,302,325,pancreatic malignancies,SpecificDisease,MESH:C535837
2894613,331,352,renal cell carcinomas,SpecificDisease,MESH:D002292
2894613,354,375,Renal cell carcinomas,SpecificDisease,MESH:D002292
2894613,1072,1102,Sporadic renal cell carcinomas,SpecificDisease,MESH:D002292
2894613,1241,1261,renal cell carcinoma,SpecificDisease,MESH:D002292
2895982,40,71,Lowe oculocerebrorenal syndrome,SpecificDisease,MESH:D009800
2895982,117,148,Lowe oculocerebrorenal syndrome,SpecificDisease,MESH:D009800
2895982,150,154,OCRL,SpecificDisease,MESH:D009800
2895982,187,195,cataract,SpecificDisease,MESH:D002386
2895982,275,279,OCRL,SpecificDisease,MESH:D009800
2895982,821,834,Lowe syndrome,SpecificDisease,MESH:D009800
2895982,1284,1288,OCRL,SpecificDisease,MESH:D009800
10716718,208,229,ataxia-telangiectasia,SpecificDisease,MESH:D001260
10716718,231,234,A-T,SpecificDisease,MESH:D001260
10716718,447,462,thymic lymphoma,SpecificDisease,MESH:D013953
10716718,952,966,Atm deficiency,SpecificDisease,MESH:D001260
10716718,1180,1183,A-T,SpecificDisease,MESH:D001260
1303173,104,155,glucose 6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
1303173,762,777,G6PD deficiency,SpecificDisease,MESH:D005955
1303173,1527,1552,enzyme deficiency in G6PD,SpecificDisease,MESH:D005955
2253937,431,434,DMD,SpecificDisease,MESH:D020388
2591962,33,51,myotonic dystrophy,SpecificDisease,MESH:D009223
2591962,137,155,myotonic dystrophy,SpecificDisease,MESH:D009223
2591962,157,159,DM,SpecificDisease,MESH:D009223
2591962,339,341,DM,SpecificDisease,MESH:D009223
2591962,473,475,DM,SpecificDisease,MESH:D009223
2591962,788,790,DM,SpecificDisease,MESH:D009223
2591962,951,953,DM,SpecificDisease,MESH:D009223
10425038,112,133,ataxia-telangiectasia,SpecificDisease,MESH:D001260
10417280,157,178,Prader-Willi syndrome,SpecificDisease,MESH:D011218
10417280,180,183,PWS,SpecificDisease,MESH:D011218
10417280,189,206,Angelman syndrome,SpecificDisease,MESH:D017204
10417280,208,210,AS,SpecificDisease,MESH:D017204
8530105,134,164,trichorhinophalangeal syndrome,SpecificDisease,MESH:C536820
8530105,365,388,Langer-Giedion syndrome,SpecificDisease,MESH:D015826
8530105,886,916,trichorhinophalangeal syndrome,SpecificDisease,MESH:C536820
8530105,918,922,TRPS,SpecificDisease,MESH:C536820
8530105,1235,1258,Langer-Giedion syndrome,SpecificDisease,MESH:D015826
313733,0,24,Hereditary C2 deficiency,SpecificDisease,OMIM:217000
313733,86,99,C2 deficiency,SpecificDisease,OMIM:217000
313733,498,511,C2 deficiency,SpecificDisease,OMIM:217000
3012567,83,104,Prader-Willi syndrome,SpecificDisease,MESH:D011218
3012567,218,239,Prader-Willi syndrome,SpecificDisease,MESH:D011218
3012567,241,244,PWS,SpecificDisease,MESH:D011218
3012567,704,707,PWS,SpecificDisease,MESH:D011218
3012567,1215,1218,PWS,SpecificDisease,MESH:D011218
7543316,0,18,Myotonic dystrophy,SpecificDisease,MESH:D009223
7543316,121,139,myotonic dystrophy,SpecificDisease,MESH:D009223
7543316,310,328,myotonic dystrophy,SpecificDisease,MESH:D009223
7543316,1172,1190,myotonic dystrophy,SpecificDisease,MESH:D009223
7543316,1505,1523,myotonic dystrophy,SpecificDisease,MESH:D009223
8004674,26,41,McLeod syndrome,SpecificDisease,MESH:C564038
8004674,91,106,McLeod syndrome,SpecificDisease,MESH:C564038
8004674,903,918,McLeod syndrome,SpecificDisease,MESH:C564038
10790204,19,68,very long chain acyl-CoA dehydrogenase deficiency,SpecificDisease,MESH:C536353
10790204,230,287,Very long chain acyl-CoA dehydrogenase (VLCAD) deficiency,SpecificDisease,MESH:C536353
10790204,473,489,VLCAD deficiency,SpecificDisease,MESH:C536353
10932179,117,135,Huntington disease,SpecificDisease,MESH:D006816
10932179,137,139,HD,SpecificDisease,MESH:D006816
10932179,1004,1006,HD,SpecificDisease,MESH:D006816
8240110,31,51,retinitis pigmentosa,SpecificDisease,MESH:D012174
8240110,53,70,pattern dystrophy,SpecificDisease,MESH:D008268
8240110,76,97,fundus flavimaculatus,SpecificDisease,MESH:D000080362
8240110,267,306,autosomal dominant retinitis pigmentosa,SpecificDisease,MESH:D012174
8240110,316,333,macular dystrophy,SpecificDisease,MESH:D008268
8240110,339,367,retinitis punctata albescens,SpecificDisease,MESH:C562733
8240110,1039,1059,retinitis pigmentosa,SpecificDisease,MESH:D012174
8240110,1172,1197,pattern macular dystrophy,SpecificDisease,MESH:D008268
8240110,1364,1384,macular degeneration,SpecificDisease,MESH:D008268
8240110,1437,1458,fundus flavimaculatus,SpecificDisease,MESH:D000080362
8240110,1560,1580,macular degeneration,SpecificDisease,MESH:D008268
8240110,1598,1618,Pericentral scotomas,SpecificDisease,MESH:D012607
10441571,223,231,aniridia,SpecificDisease,MESH:D015783
10441571,233,247,Peters anomaly,SpecificDisease,MESH:C537884
10441571,249,266,corneal dystrophy,SpecificDisease,MESH:D003317
10441571,268,287,congenital cataract,SpecificDisease,MESH:D002386
10441571,1050,1064,Peters anomaly,SpecificDisease,MESH:C537884
10441571,1066,1085,congenital cataract,SpecificDisease,MESH:D002386
10441571,1087,1104,Axenfeldt anomaly,SpecificDisease,MESH:C535679
1673289,977,995,Huntington disease,SpecificDisease,MESH:D006816
1673289,997,999,HD,SpecificDisease,MESH:D006816
8101038,64,107,late-infantile metachromatic leukodystrophy,SpecificDisease,MESH:D007966
8101038,148,191,late-infantile metachromatic leukodystrophy,SpecificDisease,MESH:D007966
8101038,193,196,MLD,SpecificDisease,MESH:D007966
8101038,958,984,late-infantile type of MLD,SpecificDisease,MESH:D007966
10802660,116,137,Prader-Willi syndrome,SpecificDisease,MESH:D011218
10802660,139,142,PWS,SpecificDisease,MESH:D011218
10802660,187,206,infantile hypotonia,SpecificDisease,MESH:D009123
10802660,208,226,gonadal hypoplasia,SpecificDisease,MESH:D006058
10802660,294,305,hyperphagia,SpecificDisease,MESH:D006963
10802660,327,334,obesity,SpecificDisease,MESH:D009765
10802660,336,339,PWS,SpecificDisease,MESH:D011218
10802660,910,913,PWS,SpecificDisease,MESH:D011218
1897530,158,170,Galactosemia,SpecificDisease,MESH:D005693
1897530,246,311,deficiency of the enzyme galactose-1-phosphate uridyl transferase,SpecificDisease,MESH:D005693
1897530,1531,1543,galactosemia,SpecificDisease,MESH:D005693
10078732,73,93,adrenoleukodystrophy,SpecificDisease,MESH:D000326
10078732,165,185,adrenoleukodystrophy,SpecificDisease,MESH:D000326
10078732,187,190,ALD,SpecificDisease,MESH:D000326
10078732,376,397,dying-back axonopathy,SpecificDisease,MESH:D016472
10078732,429,432,ALD,SpecificDisease,MESH:D000326
10078732,475,478,ALD,SpecificDisease,MESH:D000326
10577908,23,47,Sjogren-Larsson syndrome,SpecificDisease,MESH:D016111
10577908,109,133,Sjogren-Larsson syndrome,SpecificDisease,MESH:D016111
10577908,135,138,SLS,SpecificDisease,MESH:D016111
10577908,240,290,deficient activity of fatty aldehyde dehydrogenase,SpecificDisease,MESH:D016111
10577908,340,343,SLS,SpecificDisease,MESH:D016111
10577908,428,431,SLS,SpecificDisease,MESH:D016111
10577908,651,654,SLS,SpecificDisease,MESH:D016111
10577908,1529,1532,SLS,SpecificDisease,MESH:D016111
10577908,1673,1676,SLS,SpecificDisease,MESH:D016111
7055648,0,58,Severe-glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
7055648,83,99,hemolytic anemia,SpecificDisease,MESH:D000743
7055648,341,356,G6PD deficiency,SpecificDisease,MESH:D005955
7055648,358,400,congenital nonspherocytic hemolytic anemia,SpecificDisease,MESH:D000746
7055648,402,407,CNSHA,SpecificDisease,MESH:D000746
7055648,1317,1322,CNSHA,SpecificDisease,MESH:D000746
7055648,1487,1505,deficiency of G6PD,SpecificDisease,MESH:D005955
8162071,96,111,Peters' anomaly,SpecificDisease,MESH:C537884
8162071,175,183,aniridia,SpecificDisease,MESH:D015783
8162071,296,310,Peters anomaly,SpecificDisease,MESH:C537884
8162071,332,346,Peters anomaly,SpecificDisease,MESH:C537884
8162071,485,499,Peters anomaly,SpecificDisease,MESH:C537884
8162071,696,710,Peters anomaly,SpecificDisease,MESH:C537884
10364525,25,51,hereditary prostate cancer,SpecificDisease,MESH:C537243
10364525,144,159,prostate cancer,SpecificDisease,MESH:D011471
10364525,161,176,Prostate cancer,SpecificDisease,MESH:D011471
10364525,466,481,prostate cancer,SpecificDisease,MESH:D011471
10364525,599,625,hereditary prostate cancer,SpecificDisease,MESH:C537243
10364525,627,630,HPC,SpecificDisease,MESH:C537243
10364525,1451,1466,prostate cancer,SpecificDisease,MESH:D011471
2037285,476,478,DM,SpecificDisease,MESH:D009223
2037285,982,984,DM,SpecificDisease,MESH:D009223
10712225,70,88,Huntington disease,SpecificDisease,MESH:D006816
10712225,404,422,Huntington disease,SpecificDisease,MESH:D006816
10712225,424,426,HD,SpecificDisease,MESH:D006816
10712225,490,492,HD,SpecificDisease,MESH:D006816
10072428,56,79,familial gastric cancer,SpecificDisease,MESH:D013274
10072428,84,101,colorectal cancer,SpecificDisease,MESH:D015179
10072428,206,229,familial gastric cancer,SpecificDisease,MESH:D013274
10072428,231,254,Familial gastric cancer,SpecificDisease,MESH:D013274
10072428,629,643,gastric cancer,SpecificDisease,MESH:D013274
10072428,740,754,gastric cancer,SpecificDisease,MESH:D013274
10072428,1092,1106,gastric cancer,SpecificDisease,MESH:D013274
10072428,1142,1159,colorectal cancer,SpecificDisease,MESH:D015179
10072428,1242,1265,familial gastric cancer,SpecificDisease,MESH:D013274
10072428,1329,1344,gastric cancers,SpecificDisease,MESH:D013274
10072428,1584,1601,colorectal cancer,SpecificDisease,MESH:D015179
3346017,22,49,Duchenne muscular dystrophy,SpecificDisease,MESH:D020388
3347839,585,612,Duchenne muscular dystrophy,SpecificDisease,MESH:D020388
3347839,614,617,DMD,SpecificDisease,MESH:D020388
7790377,1513,1542,neonatal adrenoleukodystrophy,SpecificDisease,OMIM:202370
7790377,1546,1564,Zellweger syndrome,SpecificDisease,MESH:D015211
8012387,32,60,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
8012387,343,371,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
8012387,373,376,PMD,SpecificDisease,MESH:D020371
8012387,930,933,PMD,SpecificDisease,MESH:D020371
9949209,158,185,hepatic copper accumulation,SpecificDisease,MESH:D008107
9949209,272,299,hepatic copper accumulation,SpecificDisease,MESH:D008107
9949209,346,360,Wilson disease,SpecificDisease,MESH:D006527
9949209,362,364,WD,SpecificDisease,MESH:D006527
9949209,499,514,copper overload,SpecificDisease,MESH:D008107
9949209,523,553,non-Indian childhood cirrhosis,SpecificDisease,MESH:C566123
9949209,637,653,copper toxicosis,SpecificDisease,MESH:C566123
9949209,655,657,CT,SpecificDisease,MESH:C566123
9949209,814,816,CT,SpecificDisease,MESH:C566123
9949209,999,1001,CT,SpecificDisease,MESH:C566123
9949209,1147,1149,WD,SpecificDisease,MESH:D006527
9949209,1174,1176,CT,SpecificDisease,MESH:C566123
9949209,1261,1263,CT,SpecificDisease,MESH:C566123
9950360,96,99,FAP,SpecificDisease,MESH:D011125
9950360,225,242,colorectal cancer,SpecificDisease,MESH:D015179
9950360,298,328,familial adenomatous polyposis,SpecificDisease,MESH:D011125
9950360,330,333,FAP,SpecificDisease,MESH:D011125
9950360,642,659,colorectal cancer,SpecificDisease,MESH:D015179
9634518,32,68,phenylalanine hydroxylase deficiency,SpecificDisease,MESH:D010661
9634518,177,192,Phenylketonuria,SpecificDisease,MESH:D010661
9634518,194,197,PKU,SpecificDisease,MESH:D010661
9634518,203,229,mild hyperphenylalaninemia,SpecificDisease,MESH:D010661
9634518,231,234,MHP,SpecificDisease,MESH:D010661
9634518,413,427,PAH deficiency,SpecificDisease,MESH:D010661
9634518,1442,1456,PAH deficiency,SpecificDisease,MESH:D010661
9634518,1640,1661,hyperphenylalaninemia,SpecificDisease,MESH:D010661
9563950,61,79,myotonic dystrophy,SpecificDisease,MESH:D009223
9563950,81,99,Myotonic dystrophy,SpecificDisease,MESH:D009223
9563950,101,103,DM,SpecificDisease,MESH:D009223
9674903,20,41,Prader-Willi syndrome,SpecificDisease,MESH:D011218
